Power,Untitled 1,Untitled
0.650634424,-500,
0.652080532,-500,
0.66328787,-500,
0.661118708,-500,
0.674856736,-500,
0.653165113,-500,
0.65352664,-500,
0.643042356,-500,
0.645211518,-500,
0.638342504,-500,
0.641957775,-500,
0.623881422,-500,
0.630388909,-500,
0.631835017,-500,
0.623881422,-500,
0.628219747,-500,
0.619543098,-500,
0.628942801,-500,
0.363943445,-500,
0.62532753,-500,
0.621350733,-500,
0.631111963,-500,
0.622073787,-500,
0.634365707,-500,
0.623881422,-500,
0.642680829,-500,
0.641957775,-500,
0.640511667,-500,
0.634365707,-500,
0.639065558,-500,
0.630027382,-500,
0.628219747,-500,
0.622073787,-500,
0.618096989,-500,
0.622435314,-500,
0.619543098,-500,
0.620627679,-500,
0.631111963,-500,
0.632196544,-500,
0.630750436,-500.2,
0.658226492,-146.3098,
0.642319302,-146.3098,
0.655695803,-146.3098,
0.650634424,-146.3098,
0.656418857,-146.3098,
0.652803586,-146.3098,
0.653165113,-128.1765,
0.64376541,-113.6698,
0.640511667,-84.6565,
0.62171226,-62.8965,
0.623519895,-41.1365,
0.628219747,-20,
0.638704031,-20,
0.655695803,-20,
0.677748952,-20,
0.711732493,-1,
0.740293128,-0.4542,
0.777530411,-0.4,
0.795245234,-0.4,
0.836820839,-0.4,
0.844412906,-0.3707,
0.868996741,-0.3387,
0.868996741,-0.3067,
0.882734767,-0.2747,
0.876227281,-0.232,
0.949255729,-0.22,
1.105073839,-0.2178,
1.337897148,-0.2133,
1.579035525,-0.2088,
1.810412627,-0.2043,
2.055889214,-0.1998,
2.312573062,-0.1954,
2.547565257,-0.1894,
2.789064864,-0.1849,
3.020080144,-0.1804,
3.279655924,-0.1759,
3.51862464,-0.1715,
3.740601567,-0.167,
3.94884045,-0.1625,
4.142979772,-0.158,
4.353749221,-0.1521,
4.526919955,-0.1476,
4.682375901,-0.1431,
4.843977743,-0.1386,
4.98316498,-0.1341,
5.116567784,-0.1297,
5.254308863,-0.1252,
5.345774707,-0.1207,
5.449170862,-0.1147,
5.520752806,-0.1102,
5.595588465,-0.1058,
5.662470569,-0.1013,
5.723568268,-0.0968,
5.773820217,-0.0923,
5.821903013,-0.0878,
5.848294321,-0.0834,
5.879746973,-0.0774,
5.91698402,-0.0729,
5.932529582,-0.0684,
5.956028687,-0.0639,
5.968320526,-0.0595,
5.981335415,-0.055,
5.999050123,-0.0505,
5.995434877,-0.046,
6.009534339,-0.0401,
6.002303845,-0.0394,
5.945905996,-0.0387,
5.862393786,-0.0381,
5.678016138,-0.0374,
5.447363237,-0.0368,
5.192126542,-0.0362,
4.900737217,-0.0355,
4.593802169,-0.0347,
4.306750893,-0.034,
4.042837149,-0.0334,
3.789046034,-0.0328,
3.559477076,-0.0321,
3.353407245,-0.0315,
3.167582826,-0.0308,
3.00236536,-0.0302,
2.870769806,-0.0293,
2.749658495,-0.0287,
2.643731276,-0.0281,
2.54214236,-0.0274,
2.462245021,-0.0268,
2.378370883,-0.0261,
2.326672596,-0.0255,
2.276058885,-0.0249,
2.243521499,-0.024,
2.211707164,-0.0234,
2.181338935,-0.0227,
2.164708713,-0.0221,
2.146632385,-0.0214,
2.123856212,-0.0208,
2.100356985,-0.0202,
2.090595767,-0.0195,
2.07649623,-0.0187,
2.056612268,-0.018,
2.034920672,-0.0174,
2.019013501,-0.0168,
1.997683431,-0.0161,
1.974907254,-0.0155,
1.945623597,-0.0148,
1.936585431,-0.0142,
1.911278566,-0.0133,
1.903686507,-0.0127,
1.874402848,-0.0121,
1.869341475,-0.0114,
1.866810788,-0.0108,
1.869341475,-0.0101,
1.867172315,-0.0099,
1.871872161,-0.0098,
1.853072775,-0.0096,
1.846926821,-0.0095,
1.8100511,-0.0093,
1.788359499,-0.0092,
1.752568356,-0.0091,
1.72364622,-0.009,
1.681347594,-0.0088,
1.655317669,-0.0087,
1.632179958,-0.0085,
1.603980871,-0.0084,
1.582289266,-0.0083,
1.543967428,-0.0082,
1.52589109,-0.008,
1.506368643,-0.0079,
1.475638866,-0.0078,
1.457562526,-0.0076,
1.450693517,-0.0075,
1.425748167,-0.0073,
1.412010148,-0.0072,
1.397187549,-0.0071,
1.40044129,-0.007,
1.379472734,-0.0068,
1.381280368,-0.0067,
1.368988456,-0.0066,
1.364650134,-0.0064,
1.350912115,-0.0063,
1.334643407,-0.0061,
1.308975001,-0.006,
1.297044615,-0.0059,
1.28258354,-0.0058,
1.280775906,-0.0056,
1.268483993,-0.0055,
1.267037885,-0.0053,
1.260168875,-0.0052,
1.254745972,-0.0051,
1.246430854,-0.005,
1.234861994,-0.0048,
1.229800618,-0.0047,
1.224377715,-0.0046,
1.22726993,-0.0044,
1.206301371,-0.0043,
1.191478768,-0.0041,
1.180994489,-0.004,
1.176294639,-0.0039,
1.153518445,-0.0038,
1.149541649,-0.0036,
1.126403927,-0.0035,
1.111219797,-0.0034,
1.103627732,-0.0032,
1.106519947,-0.0031,
1.092420397,-0.0029,
1.083020697,-0.0028,
1.095312613,-0.0027,
1.093143451,-0.0026,
1.095674139,-0.0024,
1.097481774,-0.0023,
1.097481774,-0.0021,
1.098927882,-0.002,
1.093866505,-0.0019,
1.093866505,-0.0018,
1.095674139,-0.0016,
1.07795932,-0.0015,
1.07687474,-0.0014,
1.007823095,-0.0012,
1.05915992,-0.0011,
1.042891208,-0.0009,
1.045783424,-0.0008,
1.046868005,-0.0007,
1.041083574,-0.0006,
1.043614262,-0.0004,
1.042168155,-0.0003,
1.043975789,-0.0002,
1.045783424,0,
1.045421897,0,
1.046506478,0,
1.046868005,0,
1.047952585,0,
1.047229532,0,
1.047591059,0,
1.036745251,0,
1.02734555,0,
1.030599293,0,
1.024453335,0,
1.022284173,0,
1.002400191,0,
1.006738515,0,
1.014692107,0,
0.993000491,0,
1.010353784,0,
1.007100042,0,
1.00963073,0,
1.00131561,0,
1.003484772,0,
0.999146449,0,
0.986131479,0,
0.990108275,0,
0.992638964,0,
0.985408425,0,
0.983239263,0,
0.981431628,0,
0.982154682,0,
0.972031928,0,
0.972031928,0,
0.956847795,0,
0.949978783,-0.0528,
0.931540908,-0.0981,
0.938048393,-8.1,
0.915272194,-8.1,
0.910210817,-8.1,
0.898641954,-8.1,
0.897195846,-361.7902,
0.89068836,-365.4169,
0.885265456,-394.4302,
0.870081322,-416.1902,
0.856343297,-437.9502,
0.836459312,-459.7102,
0.79813745,-470,
0.767407655,-470,
0.73161648,-470,
0.703055845,-470,
0.678472006,-470,
0.667987722,-470,
0.650995951,-470,
0.641596248,-470,
0.634727234,-470,
0.633281126,-470,
0.628942801,-488.1333,
0.638704031,-500,
0.634365707,-500,
0.634365707,-500,
0.63400418,-500,
0.624604476,-500,
0.632558071,-500,
0.641596248,-500,
0.619904625,-500,
0.609058813,-500,
0.601828272,-500,
0.62171226,-500,
0.60942034,-500,
0.602551326,-500,
0.601466745,-500,
0.602912853,-500,
0.599297582,-500,
0.599297582,-500,
0.624966003,-500,
0.608335759,-500,
0.613397138,-500,
0.631835017,-500,
0.618820043,-500,
0.623881422,-500,
0.61918157,-500,
0.626050585,-500,
0.616289354,-500,
0.62171226,-500,
0.618096989,-500,
0.627135166,-500,
0.620627679,-500,
0.628942801,-500,
0.624604476,-500,
0.63147349,-500,
0.622435314,-500,
0.62171226,-500,
0.615927827,-500,
0.630750436,-500,
0.617373935,-500,
0.624604476,-500,
0.633281126,-500,
0.63400418,-500,
0.632919599,-500,
0.637980977,-500,
0.636173342,-500,
0.633642653,-500,
0.638704031,-500,
0.633281126,-500,
0.63761945,-500,
0.619543098,-500,
0.620627679,-500,
0.613397138,-500,
0.611951029,-500,
0.604358961,-500,
0.6155663,-500,
0.608697286,-500,
0.611227975,-500,
0.597489947,-500,
0.623881422,-500,
0.626050585,-500,
0.627496693,-500,
0.632919599,-500,
0.639788612,-500,
0.642680829,-500,
0.644488464,-500,
0.645934572,-500,
0.641234721,-500,
0.639065558,-500,
0.636173342,-500,
0.630388909,-500,
0.623881422,-500,
0.613758665,-500,
0.615204773,-500,
0.629665855,-500,
0.615927827,-500,
0.630750436,-500,
0.632196544,-500,
0.638342504,-500,
0.644849991,-500,
0.650995951,-500,
0.650272897,-500,
0.64015014,-500,
0.641596248,-500,
0.63761945,-500,
0.639788612,-500,
0.632196544,-500,
0.626050585,-500,
0.626412112,-500,
0.62785822,-500,
0.610866448,-500,
0.628219747,-500,
0.620627679,-500,
0.630750436,-500,
0.613397138,-500,
0.632196544,-500,
0.618096989,-500,
0.631835017,-500,
0.617012408,-500,
0.640873194,-500,
0.632919599,-500,
0.627135166,-500,
0.622435314,-500,
0.628581274,-500,
0.62785822,-500,
0.627135166,-500,
0.627496693,-500,
0.62785822,-500,
0.63400418,-500,
0.614481719,-500,
0.633642653,-500,
0.623519895,-500,
0.617012408,-500,
0.614843246,-500,
0.635450288,-500,
0.631835017,-500,
0.64015014,-500,
0.635088761,-500,
0.648826789,-500,
0.639788612,-500,
0.650995951,-500,
0.655334275,-500,
0.65605733,-500,
0.651719005,-500,
0.64376541,-500,
0.64738068,-500,
0.635811815,-500,
0.635811815,-500,
0.630388909,-500,
0.624966003,-500,
0.619543098,-500,
0.623158368,-500,
0.617735462,-500,
0.632196544,-500,
0.61918157,-500,
0.639788612,-500,
0.631835017,-500,
0.642680829,-500,
0.639788612,-500,
0.64738068,-500,
0.635088761,-500,
0.653888167,-500,
0.632558071,-500,
0.623519895,-500,
0.620266152,-500,
0.610504921,-500,
0.617373935,-500,
0.594597731,-500,
0.616650881,-500,
0.614481719,-500,
0.619543098,-500,
0.623158368,-500,
0.627496693,-500,
0.632196544,-500,
0.646296099,-500,
0.636173342,-500,
0.645211518,-500,
0.642680829,-500,
0.650995951,-500,
0.64015014,-500,
0.639788612,-500,
0.633642653,-500,
0.630388909,-500,
0.63400418,-500,
0.632196544,-500,
0.628942801,-500,
0.626773639,-500,
0.622435314,-500,
0.616650881,-500,
0.626773639,-500,
0.623158368,-500,
0.628219747,-500,
0.620627679,-500,
0.638342504,-500,
0.618820043,-500,
0.635450288,-500,
0.649188316,-500,
0.632919599,-500,
0.618458516,-500,
0.618458516,-500,
0.618458516,-500,
0.613758665,-500,
0.621350733,-500,
0.608335759,-500,
0.611227975,-500,
0.609781867,-500,
0.610504921,-500,
0.605082015,-500,
0.612674083,-500,
0.612312556,-500,
0.612312556,-500,
0.607974232,-500,
0.619543098,-500,
0.620266152,-500,
0.618458516,-500,
0.621350733,-500,
0.619904625,-500,
0.62532753,-500,
0.620989206,-500,
0.607251178,-500,
0.604358961,-500,
0.599659109,-500,
0.603997434,-500,
0.605443542,-500,
0.598936055,-500,
0.608697286,-500,
0.605082015,-500,
0.627496693,-500,
0.623158368,-500,
0.634727234,-500,
0.636896396,-500,
0.64015014,-500,
0.638704031,-500,
0.643042356,-500,
0.642680829,-500,
0.640873194,-500,
0.63400418,-500,
0.628942801,-500,
0.613758665,-500,
0.611227975,-500,
0.611227975,-500,
0.614120192,-500,
0.618820043,-500,
0.609058813,-500,
0.630027382,-500,
0.626412112,-500,
0.645934572,-500,
0.64738068,-500,
0.652442059,-500,
0.647742208,-500,
0.646296099,-500,
0.645211518,-500,
0.649188316,-500,
0.645211518,-500,
0.644126937,-500,
0.645573045,-500,
0.64015014,-500,
0.64376541,-500,
0.648826789,-500,
0.650995951,-500,
0.637257923,-500,
0.657864965,-500,
0.639788612,-500,
0.655334275,-500,
0.642319302,-500,
0.651719005,-500,
0.652803586,-500,
0.654972748,-500,
0.647019153,-500,
0.656418857,-500,
0.649549843,-500,
0.64376541,-500,
0.644488464,-500,
0.640873194,-500,
0.643403883,-500,
0.639065558,-500,
0.63147349,-500,
0.633642653,-500,
0.631835017,-500,
0.623158368,-500,
0.635450288,-500,
0.626050585,-500,
0.632919599,-500,
0.628581274,-500,
0.636173342,-500,
0.639065558,-500,
0.648826789,-500,
0.644126937,-500,
0.655695803,-500,
0.650272897,-500,
0.6596726,-500,
0.654611221,-500,
0.658588019,-500,
0.64376541,-500,
0.643042356,-500,
0.640873194,-500,
0.632558071,-500,
0.632558071,-500,
0.625689057,-500,
0.640873194,-500,
0.633642653,-500,
0.637257923,-500,
0.639065558,-500,
0.655695803,-500,
0.650272897,-500,
0.667987722,-500,
0.666903141,-500,
0.671602992,-500,
0.669072303,-500,
0.673049101,-500,
0.666541614,-500,
0.679556587,-500,
0.664372452,-500,
0.664372452,-500,
0.652803586,-500,
0.643403883,-500,
0.636534869,-500,
0.639427085,-500,
0.645211518,-500,
0.648826789,-500,
0.660757181,-500,
0.652442059,-500,
0.665095506,-500,
0.652803586,-500,
0.66328787,-500,
0.654972748,-500,
0.656418857,-500,
0.653165113,-500,
0.654611221,-500,
0.648103735,-500,
0.63761945,-500,
0.630027382,-500,
0.62785822,-500,
0.623881422,-500,
0.632196544,-500,
0.635088761,-500,
0.63761945,-500,
0.624242949,-500,
0.637980977,-500,
0.64015014,-500,
0.643042356,-500,
0.651719005,-500,
0.64015014,-500,
0.656418857,-500,
0.640511667,-500,
0.652803586,-500,
0.642680829,-500,
0.66328787,-500,
0.644849991,-500,
0.654611221,-500,
0.65605733,-500,
0.655695803,-500,
0.651719005,-500,
0.659311073,-500,
0.656418857,-500,
0.657141911,-500,
0.65352664,-500,
0.65352664,-500,
0.6596726,-500,
0.643042356,-500,
0.644488464,-500,
0.648465262,-500,
0.66328787,-500,
0.651719005,-500,
0.665095506,-500,
0.642680829,-500,
0.643042356,-500,
0.645573045,-500,
0.635088761,-500,
0.644849991,-500,
0.622796841,-500,
0.614120192,-500,
0.618820043,-500,
0.611951029,-500,
0.622073787,-500,
0.624242949,-500,
0.624242949,-500,
0.628581274,-500,
0.626412112,-500,
0.649549843,-500,
0.641234721,-500,
0.650995951,-500,
0.635088761,-500,
0.648826789,-500,
0.632196544,-500,
0.632196544,-500,
0.634727234,-500,
0.628942801,-500,
0.623158368,-500,
0.63400418,-500,
0.613758665,-500,
0.633281126,-500,
0.603997434,-500,
0.632196544,-500,
0.653165113,-500,
0.649549843,-500,
0.661480235,-500,
0.668710776,-500,
0.673772155,-500,
0.664010925,-500,
0.669072303,-500,
0.662926343,-500,
0.664372452,-500,
0.650634424,-500,
0.664010925,-500,
0.648103735,-500,
0.64015014,-500,
0.639065558,-500,
0.642680829,-500,
0.630027382,-500,
0.64015014,-500,
0.631835017,-500,
0.63147349,-500,
0.63400418,-500,
0.633281126,-500,
0.635450288,-500,
0.606166596,-500,
0.638342504,-500,
0.628942801,-500,
0.633642653,-500,
0.631111963,-500,
0.640511667,-500,
0.638704031,-500,
0.633642653,-500,
0.635088761,-500,
0.636534869,-500,
0.632558071,-500,
0.635811815,-500,
0.631111963,-500,
0.627496693,-500,
0.644126937,-500,
0.641596248,-500,
0.647742208,-500,
0.650272897,-500,
0.662564816,-500,
0.659311073,-500,
0.66943383,-500,
0.675218263,-500,
0.680641168,-500,
0.678472006,-500,
0.674856736,-500,
0.66943383,-500,
0.672687574,-500,
0.641957775,-500,
0.660034127,-500,
0.646296099,-146.3098,
0.648826789,-146.3098,
0.642319302,-146.3098,
0.647019153,-146.3098,
0.638342504,-146.3098,
0.653165113,-146.3098,
0.65352664,-146.3098,
0.653165113,-128.1765,
0.658226492,-106.4165,
0.661118708,-77.4031,
0.666180087,-55.6431,
0.661841762,-33.8831,
0.668710776,-20,
0.666903141,-20,
0.689317817,-20,
0.700163628,-14.8431,
0.735954804,-0.6142,
0.758007952,-0.4542,
0.786207059,-0.4,
0.808260206,-0.4,
0.825251975,-0.392,
0.835013204,-0.36,
0.853451081,-0.328,
0.870442849,-0.296,
0.882011713,-0.264,
0.902980277,-0.232,
0.980708574,-0.22,
1.138334315,-0.2163,
1.331751192,-0.2118,
1.546498116,-0.2073,
1.762329577,-0.2028,
1.982499313,-0.1983,
2.20483816,-0.1939,
2.42970764,-0.1894,
2.640477538,-0.1834,
2.871854384,-0.1789,
3.094193014,-0.1745,
3.304601224,-0.17,
3.547185193,-0.1655,
3.745301403,-0.161,
3.951732656,-0.1565,
4.166117416,-0.1506,
4.360618207,-0.1461,
4.514266563,-0.1416,
4.674783868,-0.1371,
4.830962831,-0.1326,
4.959665838,-0.1282,
5.087284244,-0.1237,
5.205502972,-0.1192,
5.291907472,-0.1132,
5.37397366,-0.1087,
5.466162536,-0.1043,
5.529429404,-0.0998,
5.585827293,-0.0953,
5.645117375,-0.0908,
5.667531917,-0.0863,
5.705130501,-0.0819,
5.748513481,-0.0774,
5.773820217,-0.0714,
5.816480142,-0.0669,
5.841063826,-0.0625,
5.863839885,-0.058,
5.906138278,-0.0535,
5.927468236,-0.049,
5.957836311,-0.0445,
5.977720168,-0.0401,
5.967597477,-0.0392,
5.924576039,-0.0385,
5.803826774,-0.0379,
5.609326412,-0.0372,
5.362404859,-0.0366,
5.067038833,-0.036,
4.748535049,-0.0353,
4.443046035,-0.0347,
4.145510452,-0.0338,
3.872196979,-0.0332,
3.632505319,-0.0325,
3.414505148,-0.0319,
3.206627649,-0.0313,
3.042494769,-0.0306,
2.90909159,-0.03,
2.791234021,-0.0293,
2.700129387,-0.0285,
2.608663217,-0.0278,
2.530935042,-0.0272,
2.448507016,-0.0266,
2.391385836,-0.0259,
2.341133655,-0.0253,
2.278228044,-0.0246,
2.210261058,-0.0238,
2.169408558,-0.0232,
2.124579265,-0.0225,
2.098187825,-0.0219,
2.062396693,-0.0212,
2.04576647,-0.0206,
2.008890756,-0.02,
2.009613809,-0.0193,
1.972376568,-0.0187,
1.98286084,-0.0178,
1.970568935,-0.0172,
1.957192449,-0.0165,
1.941285278,-0.0159,
1.936585431,-0.0153,
1.931162532,-0.0146,
1.910555513,-0.014,
1.901517347,-0.0133,
1.870787581,-0.0125,
1.852711248,-0.0118,
1.846565295,-0.0112,
1.841503921,-0.0106,
1.826319801,-0.01,
1.814027894,-0.0099,
1.794143926,-0.0097,
1.796313086,-0.0096,
1.772813851,-0.0094,
1.75871431,-0.0093,
1.72256164,-0.0092,
1.691470342,-0.009,
1.658209883,-0.0089,
1.636879805,-0.0088,
1.612657513,-0.0087,
1.590604381,-0.0085,
1.572528043,-0.0084,
1.546136589,-0.0082,
1.528421777,-0.0081,
1.515045286,-0.008,
1.482507875,-0.0079,
1.468769857,-0.0077,
1.443824508,-0.0076,
1.421409845,-0.0075,
1.401164344,-0.0073,
1.3776651,-0.0072,
1.371519144,-0.007,
1.346573792,-0.0069,
1.325243709,-0.0068,
1.323074548,-0.0067,
1.32162844,-0.0065,
1.31367485,-0.0064,
1.312951796,-0.0062,
1.298129195,-0.0061,
1.306082786,-0.006,
1.285837282,-0.0058,
1.28728339,-0.0057,
1.264507197,-0.0056,
1.265953305,-0.0055,
1.250046123,-0.0053,
1.232331306,-0.0052,
1.217870231,-0.005,
1.204132209,-0.0049,
1.203770683,-0.0048,
1.172317843,-0.0047,
1.170510209,-0.0045,
1.155326079,-0.0044,
1.152433864,-0.0042,
1.153156918,-0.0041,
1.154964552,-0.004,
1.152795391,-0.0038,
1.166533413,-0.0037,
1.158218294,-0.0036,
1.164725778,-0.0035,
1.158579821,-0.0033,
1.15171081,-0.0032,
1.134357519,-0.003,
1.130019196,-0.0029,
1.111219797,-0.0028,
1.104712312,-0.0026,
1.100012462,-0.0025,
1.089889709,-0.0024,
1.088805128,-0.0023,
1.090251236,-0.0021,
1.094228032,-0.002,
1.104712312,-0.0018,
1.098204828,-0.0017,
1.091697343,-0.0016,
1.102904678,-0.0015,
1.08627444,-0.0013,
1.096397193,-0.0012,
1.08265917,-0.0011,
1.085551386,-0.0009,
1.074344051,-0.0008,
1.069644201,-0.0006,
1.061690609,-0.0005,
1.064944351,-0.0004,
1.050844801,-0.0003,
1.047591059,-0.0001,
1.045783424,0,
1.051206328,0,
1.049398693,0,
1.055183124,0,
1.057352286,0,
1.050844801,0,
1.03566067,0,
1.046506478,0,
1.057713813,0,
1.033491508,0,
1.038914412,0,
1.030599293,0,
1.038914412,0,
1.03096082,0,
1.036745251,0,
1.0226457,0,
1.024091808,0,
1.015053634,0,
1.015415161,0,
1.014692107,0,
1.018307377,0,
1.007823095,0,
1.018307377,0,
1.008546149,0,
1.016138215,0,
1.017222796,0,
1.000592557,0,
1.004569353,0,
1.003123245,0,
1.006376988,0,
0.994808125,0,
1.006015461,-0.0075,
0.991554383,-0.0528,
0.973478035,-4.2543,
0.95865543,-8.1,
0.955401688,-8.1,
0.933348543,-8.1,
0.918525937,-361.7902,
0.899726535,-361.7902,
0.905149439,-372.6702,
0.872973538,-401.6835,
0.867550633,-423.4435,
0.844051379,-445.2035,
0.811152422,-466.9635,
0.785122478,-470,
0.762707803,-470,
0.741377709,-470,
0.727278155,-470,
0.710647912,-470,
0.692571561,-470,
0.681364222,-470,
0.674133682,-470,
0.668349249,-470,
0.660034127,-480.88,
0.661118708,-495.3867,
0.640511667,-500,
0.648826789,-500,
0.635088761,-500,
0.64376541,-500,
0.632196544,-500,
0.640511667,-500,
0.636173342,-500,
0.642680829,-500,
0.640511667,-500,
0.645934572,-500,
0.643042356,-500,
0.640511667,-500,
0.636173342,-500,
0.634727234,-500,
0.635088761,-500,
0.622073787,-500,
0.635088761,-500,
0.626412112,-500,
0.627496693,-500,
0.623519895,-500,
0.632558071,-500,
0.620266152,-500,
0.624242949,-500,
0.62532753,-500,
0.626412112,-500,
0.623881422,-500,
0.629665855,-500,
0.634727234,-500,
0.639065558,-500,
0.639788612,-500,
0.636534869,-500,
0.62785822,-500,
0.633642653,-500,
0.641957775,-500,
0.652442059,-500,
0.642680829,-500,
0.632558071,-500,
0.639788612,-500,
0.626412112,-500,
0.633281126,-500,
0.628942801,-500,
0.623881422,-500,
0.642680829,-500,
0.644488464,-500,
0.640873194,-500,
0.657503438,-500,
0.64991137,-500,
0.669072303,-500,
0.664372452,-500,
0.658949546,-500,
0.670879938,-500,
0.668349249,-500,
0.667626195,-500,
0.654972748,-500,
0.639427085,-500,
0.634727234,-500,
0.637257923,-500,
0.626412112,-500,
0.630388909,-500,
0.630388909,-500,
0.632558071,-500,
0.633281126,-500,
0.642319302,-500,
0.632919599,-500,
0.651357478,-500,
0.653165113,-500,
0.664372452,-500,
0.6596726,-500,
0.662564816,-500,
0.653888167,-500,
0.651719005,-500,
0.641234721,-500,
0.640873194,-500,
0.641957775,-500,
0.634727234,-500,
0.637980977,-500,
0.648103735,-500,
0.633642653,-500,
0.63761945,-500,
0.639788612,-500,
0.638342504,-500,
0.64738068,-500,
0.35454374,-500,
0.666903141,-500,
0.652442059,-500,
0.664010925,-500,
0.652080532,-500,
0.655695803,-500,
0.661841762,-500,
0.653165113,-500,
0.657141911,-500,
0.655334275,-500,
0.658226492,-500,
0.647019153,-500,
0.652080532,-500,
0.641596248,-500,
0.643403883,-500,
0.639427085,-500,
0.630027382,-500,
0.64376541,-500,
0.650995951,-500,
0.64015014,-500,
0.651719005,-500,
0.641957775,-500,
0.649549843,-500,
0.656418857,-500,
0.648103735,-500,
0.648826789,-500,
0.64991137,-500,
0.656418857,-500,
0.638342504,-500,
0.646296099,-500,
0.64015014,-500,
0.632919599,-500,
0.624966003,-500,
0.634365707,-500,
0.617735462,-500,
0.634727234,-500,
0.640511667,-500,
-0.147979052,-500,
0.610504921,-500,
0.662564816,-500,
0.682087277,-500,
0.660395654,-500,
0.668349249,-500,
0.673049101,-500,
0.665095506,-500,
0.669795357,-500,
0.660034127,-500,
0.65352664,-500,
0.64738068,-500,
0.648103735,-500,
0.654249694,-500,
0.642680829,-500,
0.66328787,-500,
0.640873194,-500,
0.669795357,-500,
0.667987722,-500,
0.673049101,-500,
0.67919506,-500,
0.680641168,-500,
0.676302844,-500,
0.679556587,-500,
0.674133682,-500,
0.66943383,-500,
0.657503438,-500,
0.650634424,-500,
0.64015014,-500,
0.634365707,-500,
0.641957775,-500,
0.639427085,-500,
0.642319302,-500,
0.628942801,-500,
0.640873194,-500,
0.64376541,-500,
0.658588019,-500,
0.6596726,-500,
0.658226492,-500,
0.653165113,-500,
0.667626195,-500,
0.677025898,-500,
0.659311073,-500,
0.654972748,-500,
0.645934572,-500,
0.640873194,-500,
0.650272897,-500,
0.641596248,-500,
0.639427085,-500,
0.649549843,-500,
0.634727234,-500,
0.649549843,-500,
0.639788612,-500,
0.654249694,-500,
0.647019153,-500,
0.65352664,-500,
0.650272897,-500,
0.462278819,-500,
0.668710776,-500,
0.666180087,-500,
0.660034127,-500,
0.672687574,-500,
0.670156884,-500,
0.677387425,-500,
0.669072303,-500,
0.675218263,-500,
0.667626195,-500,
0.653165113,-500,
0.654611221,-500,
0.639065558,-500,
0.640873194,-500,
0.630027382,-500,
0.633281126,-500,
0.628219747,-500,
0.635088761,-500,
0.642680829,-500,
0.655334275,-500,
0.657141911,-500,
0.657864965,-500,
0.64991137,-500,
0.654611221,-500,
0.644849991,-500,
0.636896396,-500,
0.630750436,-500,
0.630388909,-500,
0.628942801,-500,
0.607612705,-500,
0.619904625,-500,
0.60942034,-500,
0.606889651,-500,
0.608335759,-500,
0.622435314,-500,
0.623519895,-500,
0.632919599,-500,
0.63400418,-500,
0.650634424,-500,
0.642319302,-500,
0.652080532,-500,
0.63761945,-500,
0.650634424,-500,
0.643403883,-500,
0.639427085,-500,
0.632919599,-500,
0.630388909,-500,
0.62785822,-500,
0.630027382,-500,
0.624604476,-500,
0.631111963,-500,
0.642319302,-500,
0.649549843,-500,
0.672687574,-500,
0.659311073,-500,
0.664733979,-500,
0.668349249,-500,
0.672687574,-500,
0.664010925,-500,
0.667987722,-500,
0.653165113,-500,
0.656780384,-500,
0.651719005,-500,
0.653888167,-500,
0.642319302,-500,
0.636173342,-500,
0.634365707,-500,
0.644126937,-500,
0.648826789,-500,
0.650634424,-500,
0.652080532,-500,
0.643403883,-500,
0.63761945,-500,
0.642680829,-500,
0.656418857,-500,
0.649549843,-500,
0.660034127,-500,
0.64738068,-500,
0.659311073,-500,
0.654972748,-500,
0.665457033,-500,
0.658588019,-500,
0.655334275,-500,
0.641234721,-500,
0.650272897,-500,
0.639427085,-500,
0.64376541,-500,
0.634365707,-500,
0.63147349,-500,
0.640873194,-500,
0.638342504,-500,
0.647742208,-500,
0.650272897,-500,
0.658588019,-500,
0.656780384,-500,
0.667626195,-500,
0.667264668,-500,
0.669795357,-500,
0.661118708,-500,
0.664010925,-500,
0.653165113,-500,
0.6596726,-500,
0.647019153,-500,
0.646296099,-500,
0.637257923,-500,
0.63761945,-500,
0.635811815,-500,
0.63761945,-500,
0.642319302,-500,
0.638704031,-500,
0.645573045,-500,
0.650272897,-500,
0.662564816,-500,
0.662564816,-500,
0.674856736,-500,
0.656780384,-500,
0.657503438,-500,
0.640873194,-500,
0.645573045,-500,
0.634365707,-500,
0.639788612,-500,
0.630027382,-500,
0.614843246,-500,
0.627496693,-500,
0.628581274,-500,
0.634727234,-500,
0.640511667,-500,
0.645573045,-500,
0.635088761,-500,
0.648465262,-500,
0.642319302,-500,
0.648103735,-500,
0.639788612,-500,
0.643042356,-500,
0.639788612,-500,
0.641957775,-500,
0.645573045,-500,
0.650634424,-500,
0.652442059,-500,
0.641234721,-500,
0.645211518,-500,
0.649549843,-500,
0.628581274,-500,
0.645573045,-500,
0.650634424,-500,
0.648465262,-500,
0.661841762,-500,
0.654611221,-500,
0.658226492,-500,
0.655695803,-500,
0.656418857,-500,
0.649188316,-500,
0.653165113,-500,
0.648103735,-500,
0.652442059,-500,
0.649549843,-500,
0.646296099,-500,
0.638704031,-500,
0.642680829,-500,
0.626412112,-500,
0.628219747,-500,
0.626773639,-500,
0.635088761,-500,
0.640873194,-500,
0.63761945,-500,
0.659311073,-500,
0.648465262,-500,
0.659311073,-500,
0.660757181,-500,
0.669072303,-500,
0.670518411,-500,
0.672326047,-500,
0.663649398,-500,
0.660757181,-500,
0.653165113,-500,
